,x1,x2,x3,x4,x5,x6,y,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,Unnamed: 27,Unnamed: 28
124,id62207,8.0.0,HUAWEI_VTR-L09,NZ,1,1995,0.0,23,0,3,1,0.07843137255,0.1960784314,0.0,51,HUAWEI,0,8,0,0,1,1,0,True,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
125,id78611,5.1.1,TCL_5017B,US,0,1999,0.0,19,0,2,0,0.0,0.08163265306,0.0,49,TCL,0,5,0,0,0,0,0,False,586205984360772448,Facebook,Copy Tests,,
126,id4119,7,LGE_LGMS210,US,0,1986,0.0,32,0,0,0,0.0,0.06451612903,0.0,31,LGE,0,7,0,0,0,0,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
127,id69292,7,LGE_LGMP260,US,1,1970,0.0,48,0,0,0,0.04081632653,0.08163265306,0.0,49,LGE,0,7,0,0,1,0,0,True,komistplay-i27b933628b86be4,UnityAds - Android,Unity,,
128,id124773,5.1.1,OPPO_A37f,AU,0,1975,0.0,43,0,1,1,0.0,0.03378378378,0.0,148,OPPO,0,5,0,0,0,0,0,False,573880939902959083,Facebook,Fortnite,,
129,id141990,6,HUAWEI_MYA-L41,FI,0,2000,0.0,18,0,2,0,0.0,0.1904761905,0.0,42,HUAWEI,0,6,0,0,0,0,0,False,578273416764105287,Facebook,Gamer Giftcards,,
130,id23529,8.1.0,LGE_LM-X410(FG),US,0,1974,0.0,44,0,0,0,0.0,0.11111111109999999,0.0,36,LGE,0,8,0,0,0,1,0,False,,,,,
131,id7490,8.0.0,HUAWEI_PRA-LX1,FI,0,1998,0.0,20,0,3,1,0.0,0.03125,0.0,32,HUAWEI,0,8,0,0,0,1,0,False,578273416764105287,Facebook,Gamer Giftcards,,
132,id100475,8.0.0,samsung_SM-G960U,US,0,1995,0.0,23,0,4,1,0.009900990099,0.09900990099,0.0,101,samsung,0,8,0,0,0,1,0,True,492786776143062094,Facebook,,,
133,id79418,5.1.1,samsung_SM-T280,CA,0,2000,0.0,18,0,0,0,0.0,0.2777777778,0.0,18,samsung,0,5,0,0,0,0,0,False,,,,,
134,id53322,4.4,motorola_XT1058,US,0,1990,0.0,28,0,3,0,0.018181818180000003,0.3818181818,0.0,55,motorola,0,4,0,0,0,0,0,False,,,,,
135,id140334,8.0.0,HUAWEI_FIG-LX1,GB,1,1993,0.0,25,0,0,0,0.02127659574,0.2978723404,0.0,47,HUAWEI,0,8,0,0,1,1,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
136,id7767,9,Xiaomi_Mi A1,US,0,2001,0.0,17,0,0,0,0.05660377357999999,0.05660377357999999,0.0,53,Xiaomi,0,9,0,0,0,1,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
137,id35696,8.0.0,HUAWEI_LON-L29,NO,1,1993,0.0,25,0,1,0,0.09302325581,0.04651162791,0.0,43,HUAWEI,0,8,0,0,1,1,0,False,578274137794105583,Facebook,Play Games Earn Money,,
138,id1120,7,LGE_LGMP260,US,1,1972,0.0,46,0,5,1,0.024691358019999998,0.22222222219999999,0.0,81,LGE,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
139,id55947,8.1.0,LGE_LG-Q710AL,US,1,1981,0.0,37,0,2,2,0.0625,0.22916666670000002,0.0,48,LGE,0,8,0,0,1,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
140,id4991,7.1.1,OnePlus_ONEPLUS A3000,US,1,2000,0.0,18,0,4,1,0.009009009009,0.1351351351,0.0,111,OnePlus,0,7,0,0,1,0,0,False,590590195096185683,1TfZaivQT,,,
141,id80900,8.0.0,samsung_SM-G960U,US,1,1976,0.0,42,0,10,0,0.05102040816,0.1836734694,0.0,98,samsung,0,8,0,0,1,1,0,True,,,,,
142,id28322,7.1.1,ZTE_Z982,US,1,1975,0.0,43,0,1,0,0.03846153846000001,0.07692307692000001,0.0,52,ZTE,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
143,id55136,8.0.0,samsung_SM-A530W,CA,2,1996,0.0,22,0,0,0,0.04,0.17333333329999998,0.0,75,samsung,0,8,0,0,0,1,0,True,573880939902959083,Facebook,Fortnite,,
144,id25913,8.0.0,samsung_SM-G960W,CA,0,1976,0.0,42,0,1,2,0.025974025970000002,0.2337662338,0.0,77,samsung,0,8,0,0,0,1,0,True,,,,,
145,id20424,7,samsung_SM-G920I,FR,0,1997,0.0,21,0,0,0,0.0,0.0,0.0,36,samsung,0,7,0,0,0,0,1,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
146,id79284,7,LGE_LGL64VL,US,1,1993,0.0,25,0,1,1,0.0,0.1388888889,0.0,36,LGE,0,7,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
147,id80092,6.0.1,samsung_SM-J327P,US,0,1995,0.0,23,0,2,1,0.0,0.1228070175,0.0,57,samsung,0,6,0,0,0,0,0,True,,,,,
148,id10427,9,OnePlus_ONEPLUS A6013,FI,0,1995,0.0,23,0,1,1,0.0202020202,0.0303030303,0.0,99,OnePlus,0,9,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
149,id29697,8.0.0,LGE_LG-H831,CA,0,1995,0.0,23,0,1,0,0.0,0.2424242424,0.0,66,LGE,0,8,0,0,0,1,0,True,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
150,id138656,8.1.0,OnePlus_ONEPLUS A5000,DK,0,2000,0.0,18,0,8,1,0.006849315068,0.1917808219,0.0,146,OnePlus,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
151,id59472,7,samsung_SM-G925F,SE,0,1993,0.0,25,0,1,1,0.028571428569999998,0.057142857139999996,0.0,70,samsung,0,7,0,0,0,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
152,id136466,6.0.1,samsung_SAMSUNG-SM-J120AZ,US,0,2006,0.0,12,0,3,1,0.0,0.1818181818,0.0,22,samsung,0,6,0,0,0,0,0,False,,,,,
153,id63599,8.0.0,samsung_SM-G960U,US,0,1996,0.0,22,0,3,1,0.0,0.06837606838,0.0,117,samsung,0,8,0,0,0,1,0,True,492786776143062094,Facebook,,,
154,id96690,8.0.0,HUAWEI_ATU-L11,GB,1,1993,0.0,25,0,0,0,0.07407407407000001,0.1851851852,0.0,27,HUAWEI,0,8,0,0,1,1,0,False,,,,,
155,id36533,8.1.0,samsung_SM-N960U,US,0,2001,0.0,17,0,3,3,0.0,0.078125,0.0,64,samsung,0,8,0,0,0,1,0,True,573880939902959083,Facebook,Fortnite,,
156,id57801,8.0.0,HUAWEI_VTR-L29,DK,0,1999,0.0,19,0,4,0,0.012345679009999999,0.1604938272,0.0,81,HUAWEI,0,8,0,0,0,1,0,True,578274137794105583,Facebook,Play Games Earn Money,,
157,id11904,7,asus_ASUS_X008DB,NZ,0,1999,0.0,19,0,1,0,0.008196721311,0.08196721311,0.0,122,asus,0,7,0,0,0,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
158,id117345,8.1.0,OnePlus_ONEPLUS A5010,FI,0,1998,0.0,20,1,2,1,0.014084507040000001,0.028169014080000002,2.0,142,OnePlus,0,8,1,1,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
159,id72199,8.0.0,samsung_SM-G935F,DK,1,1985,0.0,33,0,2,1,0.021390374330000003,0.05347593583000001,0.0,187,samsung,0,8,0,0,1,1,0,True,578273416764105287,Facebook,Gamer Giftcards,,
160,id114099,8.1.0,vivo_vivo 1725,SG,0,1994,0.0,24,0,1,0,0.01,0.01,0.0,200,vivo,1,8,0,0,0,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
161,id135858,8.0.0,samsung_SM-G955U,US,1,1988,0.0,30,0,0,1,0.08163265306,0.08163265306,0.0,98,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
162,id139123,8.0.0,samsung_SM-A320FL,NO,1,1995,0.0,23,0,0,0,0.0,0.0,0.0,44,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
163,id127536,8.1.0,HUAWEI_SNE-LX1,GB,1,1990,0.0,28,0,1,0,0.1388888889,0.25,0.0,36,HUAWEI,0,8,0,0,1,1,0,False,459856103233242576,Facebook,Play Games. Earn Money.,,
164,id88109,8.0.0,motorola_moto g(6) forge,US,0,1999,0.0,19,0,1,0,0.0,0.08,0.0,50,motorola,0,8,0,0,0,1,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
165,id34264,8.0.0,samsung_SM-G960F,AU,0,2000,0.0,18,0,4,0,0.00826446281,0.09090909091,0.0,121,samsung,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
166,id53578,7,LGE_LG-LS777,US,1,1985,0.0,33,0,0,1,0.09523809524,0.09523809524,0.0,42,LGE,0,7,0,0,1,0,0,True,578596448757830182,Facebook,Pirate Kings,,
167,id134368,8.0.0,samsung_SM-G960F,DK,1,1995,0.0,23,0,4,1,0.04411764706,0.3382352941,0.0,136,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
168,id71097,8.0.0,samsung_SM-G935F,SE,0,1996,0.0,22,0,3,1,0.0,0.2166666667,0.0,60,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
169,id68081,6.0.1,samsung_SM-S727VL,US,1,1977,0.0,41,0,4,0,0.018181818180000003,0.2727272727,0.0,55,samsung,0,6,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
170,id122896,8.0.0,samsung_SM-G960U,US,1,1989,0.0,29,0,2,1,0.03658536585,0.06097560976,0.0,82,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
171,id125579,7,LGE_LGL158VL,US,1,1967,0.0,51,0,11,0,0.0,0.487804878,0.0,41,LGE,0,7,0,0,1,0,0,True,596887770157949516,ZfMgOJ7-8,,,
172,id69167,7,samsung_SAMSUNG-SM-G920A,US,1,1971,0.0,47,0,0,1,0.0447761194,0.08955223881,0.0,67,samsung,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
173,id40977,7,HUAWEI_RNE-L21,SE,0,1996,0.0,22,0,3,0,0.020408163269999998,0.2040816327,0.0,49,HUAWEI,0,7,0,0,0,0,0,True,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
174,id104248,8.0.0,samsung_SM-G935W8,CA,1,2000,0.0,18,0,3,1,0.0,0.02362204724,0.0,127,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
175,id104000,5.0.2,samsung_SM-G850W,CA,2,1983,0.0,35,0,3,0,0.012658227849999999,0.2151898734,0.0,79,samsung,0,5,0,0,0,0,0,False,,,,,
176,id52443,8.1.0,LGE_LM-X210(G),US,1,1972,0.0,46,0,2,0,0.03571428571,0.14285714289999998,0.0,28,LGE,0,8,0,0,1,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
177,id59115,8.0.0,samsung_SAMSUNG-SM-G935A,US,0,1996,0.0,22,0,0,1,0.0,0.05797101449,0.0,69,samsung,0,8,0,0,0,1,0,True,576465400783883159,Facebook,Gamer Giftcards,,
178,id10402,7,samsung_SM-G920P,US,0,1991,0.0,27,0,0,0,0.054545454550000004,0.07272727272999999,0.0,55,samsung,0,7,0,0,0,0,0,True,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
179,id68257,8.0.0,samsung_SM-G950U,US,1,1998,0.0,20,0,7,4,0.05806451613,0.2516129032,0.0,155,samsung,0,8,0,0,1,1,0,True,,,,,
180,id42647,7,samsung_SAMSUNG-SM-G890A,US,1,1989,0.0,29,0,0,1,0.0,0.029411764710000003,0.0,68,samsung,0,7,0,0,1,0,0,True,komistplay-i273dcf86faab892,Facebook,Campaign 2018-10-05 12:10:35:839,,
181,id2666,8.1.0,Q-Innovations_QS5509A,US,1,1988,0.0,30,0,1,0,0.01851851852,0.1851851852,0.0,54,Q-Innovations,1,8,0,0,1,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
182,id76714,8.0.0,samsung_SM-G930F,NZ,1,1992,0.0,26,0,2,1,0.0,0.11904761900000001,0.0,42,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
183,id109379,7.1.1,motorola_Moto E (4),US,0,1966,0.0,52,0,3,0,0.06382978722999999,0.17021276600000002,0.0,47,motorola,0,7,0,0,0,0,0,False,568850252174734587,Facebook,Amazon,,
184,id101051,8.0.0,samsung_SM-J330G,NZ,0,1999,0.0,19,1,2,0,0.009433962264000001,0.1509433962,1.0,106,samsung,0,8,1,1,0,1,0,False,574249797825982883,Facebook,Gamer GIftcards,,
185,id99113,8.0.0,samsung_SM-J737P,US,1,1982,0.0,36,0,2,1,0.09259259259,0.07407407407000001,0.0,54,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
186,id20823,8.0.0,samsung_SM-G950U,US,0,1993,0.0,25,0,2,1,0.0234375,0.109375,0.0,128,samsung,0,8,0,0,0,1,0,True,,,,,
187,id42419,8.1.0,samsung_SM-J727T,US,0,2000,0.0,18,0,1,0,0.0243902439,0.0487804878,0.0,41,samsung,0,8,0,0,0,1,0,True,,,,,
188,id110559,7,AlcatelOneTouch_5049W,US,0,1999,0.0,19,0,7,0,0.0,0.419047619,0.0,105,AlcatelOneTouch,0,7,0,0,0,0,0,False,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
189,id49244,8.0.0,samsung_SM-J737P,US,0,2005,0.0,13,0,3,3,0.01492537313,0.1641791045,0.0,67,samsung,0,8,0,0,0,1,0,True,492787488847698857,Facebook,,,
190,id40840,7.1.1,ZTE_Z971,US,1,1988,0.0,30,0,1,1,0.0,0.07407407407000001,0.0,54,ZTE,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
191,id22721,7,LGE_LGMP260,US,0,1994,0.0,24,0,2,1,0.0,0.1666666667,0.0,36,LGE,0,7,0,0,0,0,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
192,id23622,8.0.0,HUAWEI_BND-L21,GB,0,2000,0.0,18,0,4,1,0.1414141414,0.1616161616,0.0,99,HUAWEI,0,8,0,0,0,1,0,False,576417976967144256,Facebook,Starbucks,,
193,id121924,8.0.0,motorola_moto e5 cruise,US,1,1983,0.0,35,0,4,1,0.0843373494,0.1445783133,0.0,83,motorola,0,8,0,0,1,1,0,False,,,,,
194,id35677,7,LGE_LG-LS777,US,1,1961,0.0,57,0,0,1,0.0,0.09302325581,0.0,43,LGE,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
195,id52116,5.0.1,samsung_GT-I9507,AU,0,1996,0.0,22,0,2,0,0.0,0.058823529410000006,0.0,34,samsung,0,5,0,0,0,0,0,False,573880939902959083,Facebook,Fortnite,,
196,id89970,5.1.1,samsung_SM-J320P,US,1,1976,0.0,42,0,1,2,0.016949152539999998,0.186440678,0.0,59,samsung,0,5,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
197,id124418,8.0.0,motorola_moto e5 plus,US,0,1975,0.0,43,0,2,0,0.0,0.1777777778,0.0,45,motorola,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
198,id113757,7,samsung_SM-G930V,US,1,1995,0.0,23,0,4,2,0.05982905982999999,0.2564102564,0.0,117,samsung,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
199,id81193,7,LGE_LGL158VL,US,0,1984,0.0,34,0,2,0,0.0,0.22222222219999999,0.0,27,LGE,0,7,0,0,0,0,0,True,492786776143062094,Facebook,,,
200,id72801,8.1.0,samsung_SM-N960U,US,0,2000,0.0,18,0,3,0,0.0,0.22619047620000002,0.0,84,samsung,0,8,0,0,0,1,0,True,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
201,id72202,7,samsung_SM-G928T,US,0,2003,0.0,15,0,2,1,0.0,0.09433962264000001,0.0,53,samsung,0,7,0,0,0,0,0,True,,,,,
202,id16802,6.0.1,samsung_SM-J327P,US,0,1974,0.0,44,0,2,2,0.0,0.09375,0.0,32,samsung,0,6,0,0,0,0,0,True,,,,,
203,id5218,8.1.0,samsung_SM-N960U,US,1,1974,0.0,44,0,10,1,0.0703125,0.21484375,0.0,256,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
204,id76000,8.0.0,motorola_moto e5 play,US,0,1962,0.0,56,0,0,0,0.02222222222,0.08888888889,0.0,45,motorola,0,8,0,0,0,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
205,id140011,8.0.0,OnePlus_ONEPLUS A3010,FI,0,1996,0.0,22,0,2,1,0.01176470588,0.02352941176,0.0,85,OnePlus,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
206,id4315,8.1.0,LGE_LM-Q710(FGN),US,0,1999,0.0,19,0,9,1,0.009174311927,0.35779816509999995,1.0,109,LGE,0,8,1,0,0,1,0,False,512399732703117729,Facebook,Play Games. Earn Money.,,
207,id85913,8.1.0,TCL_REVVL 2 PLUS,US,0,1999,0.0,19,0,1,1,0.025641025640000002,0.051282051280000004,0.0,39,TCL,0,8,0,0,0,1,0,False,573880939902959083,Facebook,Fortnite,,
208,id46929,6.0.1,samsung_SM-S327VL,US,1,1988,0.0,30,0,0,0,0.04444444444,0.11111111109999999,0.0,45,samsung,0,6,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
209,id94768,8.0.0,samsung_SM-G960F,SE,0,1992,0.0,26,0,1,0,0.0,0.06818181818,0.0,44,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
210,id132169,8.0.0,samsung_SM-G955U,US,0,1981,0.0,37,0,0,2,0.03846153846000001,0.0641025641,0.0,78,samsung,0,8,0,0,0,1,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
211,id109164,6.0.1,samsung_SM-G903F,GB,0,1999,0.0,19,0,0,0,0.08888888889,0.06666666667,0.0,45,samsung,0,6,0,0,0,0,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
212,id100292,4.4.2,samsung_SM-G950W,US,0,1997,0.0,21,0,2,0,0.0,0.1369863014,1.0,73,samsung,0,4,1,0,0,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
213,id59389,8.0.0,samsung_SM-G965U,US,1,1969,0.0,49,0,7,1,0.040540540539999996,0.12162162160000001,0.0,74,samsung,0,8,0,0,1,1,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
214,id115731,8.0.0,samsung_SM-G950F,NZ,1,1955,0.0,63,0,2,1,0.051470588240000004,0.051470588240000004,0.0,136,samsung,0,8,0,0,1,1,0,True,574253038517356133,Facebook,Play Games. Earn Money.,,
215,id28329,8.0.0,samsung_SM-G965U,US,0,1988,0.0,30,0,3,3,0.016949152539999998,0.16949152539999998,0.0,118,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
216,id33763,7.1.1,samsung_SM-T560NU,CA,1,1971,0.0,47,0,4,1,0.03773584906000001,0.32075471699999997,0.0,53,samsung,0,7,0,0,1,0,0,False,,,,,
217,id19379,8.1.0,samsung_SM-J727T1,US,1,1993,0.0,25,0,3,0,0.0,0.175,0.0,40,samsung,0,8,0,0,1,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
218,id130489,7,samsung_SM-N920I,SG,0,1999,0.0,19,0,1,0,0.0,0.2159090909,0.0,88,samsung,0,7,0,0,0,0,0,True,,,,,
219,id74454,7.1.1,google_Intel Braswell Chromebook,GB,0,1974,0.0,44,0,2,0,0.0,0.5306122449,0.0,49,google,1,7,0,0,0,0,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
220,id75738,8.0.0,samsung_SM-J337U,US,1,1965,0.0,53,0,2,0,0.02380952381,0.14285714289999998,0.0,42,samsung,0,8,0,0,1,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
221,id66717,8.0.0,motorola_moto e5 play,US,0,1994,0.0,24,0,0,0,0.0,0.1212121212,0.0,33,motorola,0,8,0,0,0,1,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
222,id118250,8.1.0,TCL_6062W,US,0,1983,0.0,35,0,0,0,0.0,0.020408163269999998,0.0,49,TCL,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
223,id71712,8.0.0,motorola_moto e5 cruise,US,0,1990,0.0,28,0,1,0,0.02272727273,0.2045454545,0.0,44,motorola,0,8,0,0,0,1,0,False,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
224,id111999,6.0.1,samsung_SM-S327VL,US,0,1992,0.0,26,0,11,0,0.014084507040000001,0.36619718310000005,0.0,71,samsung,0,6,0,0,0,0,0,True,587048856941250416,HMuY7CuqN,,,
225,id95512,8.1.0,LGE_LM-X410(FG),US,0,1986,0.0,32,0,2,0,0.0,0.17948717949999998,0.0,39,LGE,0,8,0,0,0,1,0,False,492786776143062094,Facebook,,,
226,id109327,8.0.0,samsung_SM-G965U,US,0,1987,0.0,31,0,3,3,0.0125,0.15,0.0,80,samsung,0,8,0,0,0,1,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
227,id27711,7.1.1,ZTE_Z983,US,1,1985,0.0,33,0,1,0,0.0,0.02127659574,0.0,47,ZTE,0,7,0,0,1,0,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
228,id31435,7,LGE_LGMP260,US,0,2000,0.0,18,0,1,0,0.0,0.08823529412,0.0,34,LGE,0,7,0,0,0,0,0,True,573880939902959083,Facebook,Fortnite,,
229,id40900,6.0.1,samsung_SM-S327VL,US,1,1974,0.0,44,0,1,1,0.0,0.1627906977,0.0,43,samsung,0,6,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
230,id36385,8.0.0,HUAWEI_BND-L34,US,0,1996,0.0,22,0,2,1,0.0,0.4761904762,0.0,105,HUAWEI,0,8,0,0,0,1,0,False,282202902410497492,YouTube,Mistplay Android/iOS,,
231,id16337,8.0.0,samsung_SM-A520F,FR,0,1990,0.0,28,0,4,1,0.0,0.1636363636,0.0,55,samsung,0,8,0,0,0,1,1,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
232,id14115,8.0.0,samsung_SM-G950U1,US,0,1981,0.0,37,0,6,3,0.046153846150000004,0.1769230769,0.0,130,samsung,0,8,0,0,0,1,0,True,381122606079794609,YouTube,Clash of Clans,,
233,id103339,8.1.0,HUAWEI_COL-L29,FI,0,1995,0.0,23,0,1,1,0.09523809524,0.07936507937000001,0.0,63,HUAWEI,0,8,0,0,0,1,0,True,578274137794105583,Facebook,Play Games Earn Money,,
234,id48973,9,Google_Pixel XL,US,0,1976,0.0,42,0,1,1,0.0,0.3947368421,0.0,38,Google,0,9,0,0,0,1,0,True,574253038517356133,Facebook,Play Games. Earn Money.,,
235,id38103,8.0.0,LGE_LG-H931,US,2,1995,0.0,23,0,6,2,0.026881720430000002,0.4516129032,0.0,186,LGE,0,8,0,0,0,1,0,False,568852561294542145,Facebook,Amazon,,
236,id105952,8.1.0,LGE_LM-X210(G),US,1,1958,0.0,60,0,0,1,0.0,0.1304347826,0.0,46,LGE,0,8,0,0,1,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
237,id83593,7,asus_P00L,DE,0,1985,0.0,33,0,12,0,0.027173913039999994,0.2880434783,0.0,184,asus,0,7,0,0,0,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
238,id1641,8.1.0,samsung_SAMSUNG-SM-J327A,US,0,2003,0.0,15,0,1,0,0.04166666667,0.04166666667,0.0,48,samsung,0,8,0,0,0,1,0,True,586205984360772448,Facebook,Copy Tests,,
239,id71215,8.0.0,samsung_SM-G960U,US,0,2000,0.0,18,0,2,3,0.0,0.1578947368,0.0,95,samsung,0,8,0,0,0,1,0,True,576465400783883159,Facebook,Gamer Giftcards,,
240,id72779,8.0.0,samsung_SM-G930T,US,0,1999,0.0,19,0,1,0,0.01587301587,0.01587301587,0.0,63,samsung,0,8,0,0,0,1,0,True,573880939902959083,Facebook,Fortnite,,
241,id16690,7,LGE_LG-M255,US,0,2004,0.0,14,0,2,1,0.02127659574,0.2340425532,0.0,47,LGE,0,7,0,0,0,0,0,False,512399732703117729,Facebook,Play Games. Earn Money.,,
242,id74547,8.0.0,samsung_SAMSUNG-SM-G891A,US,1,1997,0.0,21,0,1,1,0.025974025970000002,0.09090909091,0.0,77,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
243,id34100,7,samsung_SM-J327T1,CA,0,2002,0.0,16,0,1,0,0.0,0.1785714286,0.0,28,samsung,0,7,0,0,0,0,0,True,,,,,
244,id15170,9,OnePlus_ONEPLUS A6003,SG,0,1980,0.0,38,0,2,1,0.039548022599999996,0.07344632767999999,0.0,177,OnePlus,0,9,0,0,0,1,0,True,574249797825982883,Facebook,Gamer GIftcards,,
245,id134687,8.0.0,samsung_SM-J737P,US,0,2002,0.0,16,0,2,2,0.0,0.07843137255,0.0,51,samsung,0,8,0,0,0,1,0,True,609951619790471614,OCbLozF12,,,
246,id14362,8.0.0,samsung_SM-J337T,US,0,1996,0.0,22,0,3,0,0.0,0.2833333333,0.0,60,samsung,0,8,0,0,0,1,0,False,492786776143062094,Facebook,,,
247,id64510,8.0.0,samsung_SM-J737V,US,0,1997,0.0,21,0,2,1,0.03174603175,0.1904761905,0.0,63,samsung,0,8,0,0,0,1,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
